gatId,gatIdGr,street,houseNo,eldership,place,longitude,latitude,fullAddress,people on street
109328,2941,Povilo Alšėniškio g.,21,Verkiai,Vilnius,25.32165,54.80854,Povilo Alšėniškio g. 21,55
22510,679,Žalgirio g.,72,Šnipiškės,Vilnius,25.28471,54.70351,Žalgirio g. 72,818
238670,3129,Bulgarų g.,13,Naujoji Vilnia,Vilnius,25.35346,54.65223,Bulgarų g. 13,85
61762,2673,Pavilnio Sodų 13-oji g.,6,Naujoji Vilnia,Vilnius,25.35584,54.66376,Pavilnio Sodų 13-oji g. 6,33
49958,1675,Balsių Sodų 2-oji g.,61,Verkiai,Vilnius,25.34362,54.78506,Balsių Sodų 2-oji g. 61,114
22060,207,K. Kalinausko g.,6,Senamiestis,Vilnius,25.27511,54.6825,K. Kalinausko g. 6,329
53488,2335,Rodūnios Sodų 2-oji g.,5,Naujininkai,Vilnius,25.2776,54.63151,Rodūnios Sodų 2-oji g. 5,19
53378,2280,Rudausių Sodų 13-oji g.,15,Antakalnis,Vilnius,25.36143,54.76341,Rudausių Sodų 13-oji g. 15,27
53812,2497,Žaliojo Kelio 1-oji g.,16,Naujininkai,Vilnius,25.238,54.61825,Žaliojo Kelio 1-oji g. 16,31
238818,3123,Butvydo g.,96,Verkiai,Vilnius,25.29498,54.79009,Butvydo g. 96,49
53666,2424,Kelmijos Sodų 14-oji g.,16,Naujininkai,Vilnius,25.24246,54.60178,Kelmijos Sodų 14-oji g. 16,13
244423,3157,Mečislovo Reinio g.,27,Naujoji Vilnia,Vilnius,25.40423,54.67571,Mečislovo Reinio g. 27,104
53428,2305,Eišiškių Sodų 3-ioji g.,7,Naujininkai,Vilnius,25.25293,54.62903,Eišiškių Sodų 3-ioji g. 7,42
53272,2227,Lakštingalos Sodų 5-oji g.,10,Antakalnis,Vilnius,25.37797,54.78457,Lakštingalos Sodų 5-oji g. 10,9
53798,2490,Kelmijos Sodų 80-oji g.,15,Naujininkai,Vilnius,25.27083,54.6003,Kelmijos Sodų 80-oji g. 15,115
244314,3171,Norviliškių g.,8,Verkiai,Vilnius,25.30032,54.7788,Norviliškių g. 8,4
22308,467,Ribiškių Didžioji g.,15,Rasos,Vilnius,25.32091,54.66562,Ribiškių Didžioji g. 15,64
244316,3173,Sidabrės g.,5,Verkiai,Vilnius,25.30175,54.78051,Sidabrės g. 5,8
53528,2355,Rodūnios Sodų 22-oji g.,4,Naujininkai,Vilnius,25.2722,54.61915,Rodūnios Sodų 22-oji g. 4,4
53360,2271,Rokantiškių Sodų 14-oji g.,1,Antakalnis,Vilnius,25.37117,54.70782,Rokantiškių Sodų 14-oji g. 1,6
113354,2963,Lingių g.,5A,Antakalnis,Vilnius,25.32333,54.72751,Lingių g. 5A,0
259414,3219,Motiejaus Butrimavičiaus g.,5,Paneriai,Vilnius,25.11624,54.61856,Motiejaus Butrimavičiaus g. 5,6
50630,1858,I. Masalskio g.,62,Paneriai,Vilnius,25.1179,54.61643,I. Masalskio g. 62,84
28291,858,Veržuvos g.,9,Antakalnis,Vilnius,25.39798,54.7541,Veržuvos g. 9,59
49926,1659,Lakajų g.,1,Verkiai,Vilnius,25.25536,54.74846,Lakajų g. 1,20
21869,8,A. Vienuolio g.,12B,Naujamiestis,Vilnius,25.27679,54.68989,A. Vienuolio g. 12B,314
22024,170,I. Simonaitytės g.,10,Pilaitė,Vilnius,25.18636,54.71353,I. Simonaitytės g. 10,1312
50058,1725,Bajorų Sodų 10-oji g.,5,Verkiai,Vilnius,25.25501,54.75755,Bajorų Sodų 10-oji g. 5,29
234066,3099,Aleksandro Jurašaičio g.,8,Paneriai,Vilnius,25.11647,54.63818,Aleksandro Jurašaičio g. 8,3
50040,1716,Bajorų Sodų 1-oji g.,28,Verkiai,Vilnius,25.25495,54.75581,Bajorų Sodų 1-oji g. 28,41
22423,587,Apolinaro Juozo Povilaičio g.,20,Karoliniškės,Vilnius,25.22175,54.69745,Apolinaro Juozo Povilaičio g. 20,1757
48345,2053,Masionių g.,6A,Pašilaičiai,Vilnius,25.19669,54.7487,Masionių g. 6A,30
22288,447,Ramybės g.,19A,Rasos,Vilnius,25.29911,54.67094,Ramybės g. 19A,44
22119,268,L. Sapiegos g.,1,Antakalnis,Vilnius,25.30795,54.69567,L. Sapiegos g. 1,243
53758,2470,Kelmijos Sodų 60-oji g.,6,Naujininkai,Vilnius,25.26132,54.60052,Kelmijos Sodų 60-oji g. 6,31
22300,459,Ramintos g.,17,Pilaitė,Vilnius,25.18205,54.71753,Ramintos g. 17,22
244419,3162,Valdavos g.,9,Pilaitė,Vilnius,25.15635,54.72829,Valdavos g. 9,28
244420,3163,Medinavos g.,10,Pilaitė,Vilnius,25.15811,54.72793,Medinavos g. 10,15
85836,2859,Kairėnės Sodų 3-ioji g.,19A,Antakalnis,Vilnius,25.38914,54.74211,Kairėnės Sodų 3-ioji g. 19A,15
48341,2051,Laidagalvių g.,17,Pašilaičiai,Vilnius,25.18648,54.74728,Laidagalvių g. 17,30
244418,3161,Rūdavos g.,19,Pilaitė,Vilnius,25.15454,54.72747,Rūdavos g. 19,0
53438,2310,Eišiškių Sodų 8-oji g.,6,Naujininkai,Vilnius,25.25022,54.62412,Eišiškių Sodų 8-oji g. 6,18
51070,1945,Laurų Sodų 9-oji g.,30,Antakalnis,Vilnius,25.37878,54.78925,Laurų Sodų 9-oji g. 30,26
59938,2593,Uosių Sodų 28-oji g.,9,Naujoji Vilnia,Vilnius,25.3912,54.70079,Uosių Sodų 28-oji g. 9,18
31871,945,Bajoriūnų g.,16,Naujoji Vilnia,Vilnius,25.41729,54.67826,Bajoriūnų g. 16,35
24274,724,Č. Sugiharos g.,9,Viršuliškės,Vilnius,25.23179,54.70232,Č. Sugiharos g. 9,505
246726,3182,Tarnėnų g.,26,Paneriai,Vilnius,25.13162,54.59859,Tarnėnų g. 26,0
53670,2426,Kelmijos Sodų 16-oji g.,10,Naujininkai,Vilnius,25.24649,54.60531,Kelmijos Sodų 16-oji g. 10,9
26745,2101,Molynės g.,4A,Naujininkai,Vilnius,25.26917,54.60693,Molynės g. 4A,86
21923,67,Blindžių g.,9A,Žvėrynas,Vilnius,25.23924,54.6975,Blindžių g. 9A,615
245212,3154,Škotų g.,10,Naujoji Vilnia,Vilnius,25.3402,54.6575,Škotų g. 10,43
22313,472,Rūtų g.,24,Antakalnis,Vilnius,25.31995,54.69416,Rūtų g. 24,77
233465,3107,Lukos g.,1,Paneriai,Vilnius,25.09916,54.62427,Lukos g. 1,37
53120,2150,Dvarčionių Sodų 1-oji g.,8,Antakalnis,Vilnius,25.3772,54.7264,Dvarčionių Sodų 1-oji g. 8,36
50350,1795,Sakalaičių Sodų 6-oji g.,27,Naujininkai,Vilnius,25.2658,54.61411,Sakalaičių Sodų 6-oji g. 27,105
76638,2836,Veržuvos Sodų g.,29,Antakalnis,Vilnius,25.40506,54.75693,Veržuvos Sodų g. 29,14
67046,2752,Arimų Sodų g.,53,Naujoji Vilnia,Vilnius,25.44011,54.70614,Arimų Sodų g. 53,74
53726,2454,Kelmijos Sodų 44-oji g.,3,Naujininkai,Vilnius,25.25585,54.60181,Kelmijos Sodų 44-oji g. 3,47
53506,2344,Rodūnios Sodų 11-oji g.,1,Naujininkai,Vilnius,25.27686,54.62686,Rodūnios Sodų 11-oji g. 1,13
216115,3054,Sartų g.,12,Naujininkai,Vilnius,25.24304,54.61848,Sartų g. 12,0
53740,2461,Kelmijos Sodų 51-oji g.,38,Naujininkai,Vilnius,25.2584,54.59551,Kelmijos Sodų 51-oji g. 38,47
50028,1710,Ventės g.,7,Pilaitė,Vilnius,25.1859,54.71491,Ventės g. 7,9
53218,2199,Juodvarnių Sodų 19-oji g.,34,Antakalnis,Vilnius,25.38585,54.71987,Juodvarnių Sodų 19-oji g. 34,55
22032,178,A. Domaševičiaus g.,7,Naujamiestis,Vilnius,25.26912,54.68824,A. Domaševičiaus g. 7,113
51604,1959,S. Lasavicko g.,36,Pašilaičiai,Vilnius,25.20264,54.75369,S. Lasavicko g. 36,1
51046,1933,R. Juknevičiaus g.,25,Lazdynai,Vilnius,25.18471,54.67555,R. Juknevičiaus g. 25,11
53374,2278,Rudausių Sodų 11-oji g.,10,Antakalnis,Vilnius,25.36544,54.76381,Rudausių Sodų 11-oji g. 10,53
239117,3137,Martyno Yčo g.,1,Naujoji Vilnia,Vilnius,25.40022,54.68071,Martyno Yčo g. 1,0
213967,3039,Jadvygos Juškytės g.,23,Naujoji Vilnia,Vilnius,25.40071,54.67993,Jadvygos Juškytės g. 23,53
239114,3134,Jono Vailokaičio g.,9,Naujoji Vilnia,Vilnius,25.40176,54.68035,Jono Vailokaičio g. 9,7
239118,3133,Jokūbo Šerno g.,2,Naujoji Vilnia,Vilnius,25.4035,54.67996,Jokūbo Šerno g. 2,1
53730,2456,Kelmijos Sodų 46-oji g.,4,Naujininkai,Vilnius,25.26012,54.60204,Kelmijos Sodų 46-oji g. 4,19
60012,2596,Gurių Sodų 16-oji g.,8,Naujoji Vilnia,Vilnius,25.35214,54.65975,Gurių Sodų 16-oji g. 8,33
53682,2432,Kelmijos Sodų 22-oji g.,1,Naujininkai,Vilnius,25.25083,54.6016,Kelmijos Sodų 22-oji g. 1,52
239111,3135,Vlado Stašinsko g.,36,Naujoji Vilnia,Vilnius,25.4041,54.68071,Vlado Stašinsko g. 36,5
239113,3131,Felicijos Bortkevičienės g.,33,Naujoji Vilnia,Vilnius,25.40231,54.68273,Felicijos Bortkevičienės g. 33,13
22045,192,Nočios g.,3,Naujamiestis,Vilnius,25.25748,54.68184,Nočios g. 3,203
76648,2841,Talkos Sodų 3-ioji g.,9,Antakalnis,Vilnius,25.36992,54.76534,Talkos Sodų 3-ioji g. 9,15
53504,2343,Rodūnios Sodų 10-oji g.,12,Naujininkai,Vilnius,25.27525,54.62742,Rodūnios Sodų 10-oji g. 12,25
213202,3045,Knypavos g.,23,Pilaitė,Vilnius,25.15722,54.71485,Knypavos g. 23,39
53380,2281,Vinciūniškių Sodų 1-oji g.,25,Antakalnis,Vilnius,25.39263,54.76035,Vinciūniškių Sodų 1-oji g. 25,33
49136,2011,Raudonės g.,25,Verkiai,Vilnius,25.30507,54.77389,Raudonės g. 25,177
53404,2293,Vinciūniškių Sodų 13-oji g.,3,Antakalnis,Vilnius,25.40034,54.76097,Vinciūniškių Sodų 13-oji g. 3,26
48335,2048,Karališkių g.,9,Pašilaičiai,Vilnius,25.1986,54.74954,Karališkių g. 9,71
244312,3169,Pilėnų g.,33,Verkiai,Vilnius,25.3017,54.77782,Pilėnų g. 33,27
53354,2268,Rokantiškių Sodų 11-oji g.,16,Antakalnis,Vilnius,25.37393,54.70906,Rokantiškių Sodų 11-oji g. 16,35
49910,1651,Arino g.,7,Verkiai,Vilnius,25.26068,54.74633,Arino g. 7,48
22218,373,Odminių g.,11,Senamiestis,Vilnius,25.28338,54.68498,Odminių g. 11,201
51620,1967,Alantos g.,15,Paneriai,Vilnius,25.08229,54.62803,Alantos g. 15,0
238819,3124,Jaunučio g.,10,Verkiai,Vilnius,25.2956,54.78917,Jaunučio g. 10,5
72640,2828,Kalvų Sodų 4-oji g.,32,Antakalnis,Vilnius,25.38288,54.71154,Kalvų Sodų 4-oji g. 32,91
22434,599,Varšuvos g.,22,Rasos,Vilnius,25.29923,54.67036,Varšuvos g. 22,274
238821,3126,Daumanto g.,18,Verkiai,Vilnius,25.29684,54.79192,Daumanto g. 18,24
61776,2680,Pavilnio Sodų 20-oji g.,46,Naujoji Vilnia,Vilnius,25.36486,54.66607,Pavilnio Sodų 20-oji g. 46,29
238665,3121,Juozo Miltinio g.,40,Verkiai,Vilnius,25.35703,54.79779,Juozo Miltinio g. 40,92
22093,242,Kiškių g.,14,Antakalnis,Vilnius,25.33063,54.73873,Kiškių g. 14,18
242160,3130,Juozo Grušo g.,18,Verkiai,Vilnius,25.35426,54.79713,Juozo Grušo g. 18,52
53278,2230,Konservatorijos Sodų 2-oji g.,3,Antakalnis,Vilnius,25.38103,54.78174,Konservatorijos Sodų 2-oji g. 3,17
230560,3097,Raipolio g.,29,Paneriai,Vilnius,25.08881,54.64861,Raipolio g. 29,20
50260,1750,Eugenijos Šimkūnaitės g.,10A,Lazdynai,Vilnius,25.22507,54.66821,Eugenijos Šimkūnaitės g. 10A,0
53806,2494,Kelmijos Sodų 84-oji g.,21,Naujininkai,Vilnius,25.26746,54.60353,Kelmijos Sodų 84-oji g. 21,33
48912,1613,Skersinės Sodų 9-oji g.,5,Verkiai,Vilnius,25.27661,54.76581,Skersinės Sodų 9-oji g. 5,33
49988,1690,Gedupės g.,12,Pilaitė,Vilnius,25.17389,54.71736,Gedupės g. 12,8
50020,1706,Toravos g.,1,Pilaitė,Vilnius,25.17217,54.71692,Toravos g. 1,18
49162,1626,Rudausių Sodų 3-ioji g.,10,Antakalnis,Vilnius,25.36964,54.76221,Rudausių Sodų 3-ioji g. 10,15
24724,773,Numėjos g.,32,Verkiai,Vilnius,25.36511,54.77576,Numėjos g. 32,117
24696,743,Aukuro g.,26,Verkiai,Vilnius,25.34378,54.78033,Aukuro g. 26,19
24706,753,Girinio g.,4,Verkiai,Vilnius,25.34533,54.78098,Girinio g. 4,19
24702,749,Dalios g.,10,Verkiai,Vilnius,25.35474,54.7747,Dalios g. 10,84
28265,831,Lazdynų Pelėdos g.,10,Antakalnis,Vilnius,25.39602,54.79626,Lazdynų Pelėdos g. 10,45
32091,977,Ožiaragio g.,4,Fabijoniškės,Vilnius,25.24172,54.75176,Ožiaragio g. 4,29
67042,2750,Šiaurės Sodų 1-oji g.,86,Naujoji Vilnia,Vilnius,25.407,54.70659,Šiaurės Sodų 1-oji g. 86,57
61802,2693,Eišiškių Sodų 17-oji g.,8,Naujininkai,Vilnius,25.25442,54.62396,Eišiškių Sodų 17-oji g. 8,20
67018,2738,Arimų Sodų 10-oji g.,15,Naujoji Vilnia,Vilnius,25.44019,54.70453,Arimų Sodų 10-oji g. 15,41
32101,982,Paukščių Tako g.,18,Fabijoniškės,Vilnius,25.24042,54.75444,Paukščių Tako g. 18,156
32097,980,Svarstyklių g.,23,Fabijoniškės,Vilnius,25.23993,54.75276,Svarstyklių g. 23,65
50012,1702,Rambyno g.,12,Pilaitė,Vilnius,25.18088,54.71738,Rambyno g. 12,19
48910,1612,Skersinės Sodų 8-oji g.,5,Verkiai,Vilnius,25.27518,54.76506,Skersinės Sodų 8-oji g. 5,34
49188,1639,J. Franko g.,5,Verkiai,Vilnius,25.2835,54.76042,J. Franko g. 5,416
53672,2427,Kelmijos Sodų 17-oji g.,15,Naujininkai,Vilnius,25.25196,54.60514,Kelmijos Sodų 17-oji g. 15,44
53204,2192,Juodvarnių Sodų 12-oji g.,14,Antakalnis,Vilnius,25.38373,54.72063,Juodvarnių Sodų 12-oji g. 14,30
53836,2509,Viršupio Sodų 11-oji g.,15,Antakalnis,Vilnius,25.36105,54.71193,Viršupio Sodų 11-oji g. 15,31
53680,2431,Kelmijos Sodų 21-oji g.,12A,Naujininkai,Vilnius,25.24973,54.60231,Kelmijos Sodų 21-oji g. 12A,43
53598,2390,Šiaurės Sodų 7-oji g.,46,Naujoji Vilnia,Vilnius,25.39878,54.70623,Šiaurės Sodų 7-oji g. 46,14
53216,2198,Juodvarnių Sodų 18-oji g.,26,Antakalnis,Vilnius,25.3859,54.71853,Juodvarnių Sodų 18-oji g. 26,38
22480,648,Šarkuvos g.,9,Pilaitė,Vilnius,25.16784,54.71743,Šarkuvos g. 9,108
22271,429,Pragiedrulių g.,23,Antakalnis,Vilnius,25.33769,54.71514,Pragiedrulių g. 23,137
48722,2088,Trivyžos g.,20,Paneriai,Vilnius,25.0866,54.63317,Trivyžos g. 20,21
61748,2666,Grūdų Sodų 3-ioji g.,19,Naujoji Vilnia,Vilnius,25.36676,54.66415,Grūdų Sodų 3-ioji g. 19,57
53838,2510,Viršupio Sodų 12-oji g.,44,Antakalnis,Vilnius,25.36301,54.71093,Viršupio Sodų 12-oji g. 44,83
59764,2576,Žirgo Sodų 3-ioji g.,11,Antakalnis,Vilnius,25.33713,54.71825,Žirgo Sodų 3-ioji g. 11,27
31858,973,Birutės Marijos Gimbutienės g.,8,Antakalnis,Vilnius,25.34091,54.71878,Birutės Marijos Gimbutienės g. 8,33
51086,1953,Ožkinių Sodų 13-oji g.,6,Verkiai,Vilnius,25.37416,54.77729,Ožkinių Sodų 13-oji g. 6,30
50384,1802,Bajorų Kelio 1-oji g.,57,Verkiai,Vilnius,25.2525,54.76394,Bajorų Kelio 1-oji g. 57,100
22475,643,Įsruties g.,41,Pilaitė,Vilnius,25.18181,54.71462,Įsruties g. 41,2612
53198,2189,Juodvarnių Sodų 9-oji g.,11,Antakalnis,Vilnius,25.3799,54.72209,Juodvarnių Sodų 9-oji g. 11,31
28029,808,Mykolo Sleževičiaus g.,16,Fabijoniškės,Vilnius,25.25554,54.73815,Mykolo Sleževičiaus g. 16,93
102962,2914,Stasio Vainiūno g.,4,Senamiestis,Vilnius,25.30174,54.69074,Stasio Vainiūno g. 4,0
241464,3150,Karšuvos g.,6,Verkiai,Vilnius,25.28166,54.79319,Karšuvos g. 6,0
60032,2606,Gurių Sodų 26-oji g.,2,Naujoji Vilnia,Vilnius,25.35101,54.65537,Gurių Sodų 26-oji g. 2,39
85941,2868,Portugalų g.,6,Naujoji Vilnia,Vilnius,25.33494,54.65413,Portugalų g. 6,58
48490,2085,Eglyno g.,6,Paneriai,Vilnius,25.08941,54.62276,Eglyno g. 6,7
67009,2735,Arimų Sodų 7-oji g.,15,Naujoji Vilnia,Vilnius,25.43559,54.70795,Arimų Sodų 7-oji g. 15,18
49936,1664,Alaušo g.,13,Verkiai,Vilnius,25.25232,54.74613,Alaušo g. 13,37
76636,2835,Rokantiškių Sodų g.,9,Antakalnis,Vilnius,25.37187,54.7083,Rokantiškių Sodų g. 9,19
53700,2441,Kelmijos Sodų 31-oji g.,4,Naujininkai,Vilnius,25.25086,54.59953,Kelmijos Sodų 31-oji g. 4,77
53640,2411,Kelmijos Sodų 1-oji g.,6,Naujininkai,Vilnius,25.24248,54.60889,Kelmijos Sodų 1-oji g. 6,21
53132,2156,Gelvadiškių Sodų 5-oji g.,36,Antakalnis,Vilnius,25.36177,54.75709,Gelvadiškių Sodų 5-oji g. 36,49
66982,2722,Pragiedrulių Sodų 5-oji g.,7,Antakalnis,Vilnius,25.33625,54.71558,Pragiedrulių Sodų 5-oji g. 7,24
32111,987,Laukelių g.,28,Verkiai,Vilnius,25.3656,54.77247,Laukelių g. 28,52
53830,2506,Viršupio Sodų 8-oji g.,8,Antakalnis,Vilnius,25.35783,54.71302,Viršupio Sodų 8-oji g. 8,20
22130,280,Lenktoji g.,43,Žvėrynas,Vilnius,25.24779,54.697,Lenktoji g. 43,272
49920,1656,Rubikių g.,6,Verkiai,Vilnius,25.25739,54.74927,Rubikių g. 6,15
235010,3109,Garšvų g.,12,Antakalnis,Vilnius,25.40792,54.72265,Garšvų g. 12,16
81134,2846,Pupojų Sodų g.,31,Antakalnis,Vilnius,25.37941,54.71503,Pupojų Sodų g. 31,8
61768,2676,Pavilnio Sodų 16-oji g.,2,Naujoji Vilnia,Vilnius,25.36169,54.66564,Pavilnio Sodų 16-oji g. 2,49
22087,236,Kelmijos g.,76,Naujininkai,Vilnius,25.26484,54.5975,Kelmijos g. 76,131
53324,2253,Pupojų Sodų 12-oji g.,17,Antakalnis,Vilnius,25.37788,54.7188,Pupojų Sodų 12-oji g. 17,5
207396,2986,Augusto Šleicherio g.,13,Naujininkai,Vilnius,25.23129,54.62353,Augusto Šleicherio g. 13,13
24270,707,Zavadskių g.,2,Naujoji Vilnia,Vilnius,25.41942,54.70397,Zavadskių g. 2,26
53656,2419,Kelmijos Sodų 9-oji g.,26,Naujininkai,Vilnius,25.24378,54.60485,Kelmijos Sodų 9-oji g. 26,61
72530,2818,Skarbelio g.,3,Antakalnis,Vilnius,25.3989,54.79862,Skarbelio g. 3,23
50076,1734,Bajorų Sodų 19-oji g.,29,Verkiai,Vilnius,25.24723,54.7609,Bajorų Sodų 19-oji g. 29,35
22497,666,Širšių g.,8,Naujoji Vilnia,Vilnius,25.39196,54.69421,Širšių g. 8,22
21978,122,Fermentų g.,8,Paneriai,Vilnius,25.1445,54.62471,Fermentų g. 8,0
48331,2046,Graužupių g.,14,Pašilaičiai,Vilnius,25.19759,54.75019,Graužupių g. 14,94
53764,2473,Kelmijos Sodų 63-ioji g.,15,Naujininkai,Vilnius,25.26443,54.59668,Kelmijos Sodų 63-ioji g. 15,45
61752,2668,Grūdų Sodų 6-oji g.,32,Naujoji Vilnia,Vilnius,25.36367,54.66178,Grūdų Sodų 6-oji g. 32,89
230477,3098,Silvestro Gimžausko g.,18,Verkiai,Vilnius,25.32137,54.80898,Silvestro Gimžausko g. 18,63
67011,2736,Arimų Sodų 8-oji g.,30,Naujoji Vilnia,Vilnius,25.43649,54.70818,Arimų Sodų 8-oji g. 30,30
66967,2718,Pragiedrulių Sodų 1-oji g.,11,Antakalnis,Vilnius,25.33635,54.71308,Pragiedrulių Sodų 1-oji g. 11,19
67013,2737,Arimų Sodų 9-oji g.,8,Naujoji Vilnia,Vilnius,25.43762,54.7073,Arimų Sodų 9-oji g. 8,32
53688,2435,Kelmijos Sodų 25-oji g.,13,Naujininkai,Vilnius,25.24881,54.59822,Kelmijos Sodų 25-oji g. 13,20
63860,2698,Antanerės g.,3,Pilaitė,Vilnius,25.1583,54.7111,Antanerės g. 3,22
53398,2290,Vinciūniškių Sodų 10-oji g.,5,Antakalnis,Vilnius,25.39843,54.76127,Vinciūniškių Sodų 10-oji g. 5,17
22283,442,Ragainės g.,9,Pilaitė,Vilnius,25.17471,54.71861,Ragainės g. 9,70
53822,2502,Viršupio Sodų 4-oji g.,55,Antakalnis,Vilnius,25.35628,54.71022,Viršupio Sodų 4-oji g. 55,68
67386,2757,Degutiškių g.,11,Naujoji Vilnia,Vilnius,25.39142,54.67878,Degutiškių g. 11,53
67428,2777,Stasio Krasausko g.,18,Paneriai,Vilnius,25.08848,54.64519,Stasio Krasausko g. 18,90
53742,2462,Kelmijos Sodų 52-oji g.,29,Naujininkai,Vilnius,25.26066,54.5931,Kelmijos Sodų 52-oji g. 29,9
67430,2778,Domicelės Tarabildienės g.,3,Paneriai,Vilnius,25.08717,54.64566,Domicelės Tarabildienės g. 3,83
53232,2206,Juodvarnių Sodų 26-oji g.,58,Antakalnis,Vilnius,25.3921,54.72225,Juodvarnių Sodų 26-oji g. 58,56
59916,2582,Uosių Sodų 17-oji g.,1,Naujoji Vilnia,Vilnius,25.3867,54.70484,Uosių Sodų 17-oji g. 1,703
60674,2640,Miškinių Sodų 1-oji g.,40,Naujininkai,Vilnius,25.23583,54.58967,Miškinių Sodų 1-oji g. 40,18
55088,2539,Eglinės Sodų 9-oji g.,6,Naujoji Vilnia,Vilnius,25.45051,54.70319,Eglinės Sodų 9-oji g. 6,38
53548,2365,Gurių Sodų 12-oji g.,44,Naujoji Vilnia,Vilnius,25.34858,54.65641,Gurių Sodų 12-oji g. 44,42
50736,1911,Krakiškių Sodų 9-oji g.,6,Verkiai,Vilnius,25.33543,54.80099,Krakiškių Sodų 9-oji g. 6,6
50744,1915,Krakiškių Sodų 13-oji g.,7,Verkiai,Vilnius,25.33364,54.80075,Krakiškių Sodų 13-oji g. 7,14
61744,2664,Grūdų Sodų 1-oji g.,3,Naujoji Vilnia,Vilnius,25.36809,54.66697,Grūdų Sodų 1-oji g. 3,77
59768,2578,Žirgo Sodų 5-oji g.,5,Antakalnis,Vilnius,25.33878,54.71794,Žirgo Sodų 5-oji g. 5,18
53290,2236,Mileišiškių Sodų 4-oji g.,14,Antakalnis,Vilnius,25.34293,54.71342,Mileišiškių Sodų 4-oji g. 14,36
22001,145,Gerovės g.,55,Naujoji Vilnia,Vilnius,25.4306,54.68973,Gerovės g. 55,2043
26743,2029,Pupinės g.,1B,Naujininkai,Vilnius,25.25714,54.60474,Pupinės g. 1B,621
28275,842,Pažagiškių g.,10,Lazdynai,Vilnius,25.1902,54.66784,Pažagiškių g. 10,238
53304,2243,Pupojų Sodų 2-oji g.,36,Antakalnis,Vilnius,25.37786,54.71637,Pupojų Sodų 2-oji g. 36,42
53220,2200,Juodvarnių Sodų 20-oji g.,13,Antakalnis,Vilnius,25.38505,54.72419,Juodvarnių Sodų 20-oji g. 13,38
53454,2318,Salininkų Sodų 2-oji g.,25,Naujininkai,Vilnius,25.28349,54.62118,Salininkų Sodų 2-oji g. 25,23
53750,2466,Kelmijos Sodų 56-oji g.,9,Naujininkai,Vilnius,25.25611,54.59112,Kelmijos Sodų 56-oji g. 9,52
59762,2575,Žirgo Sodų 2-oji g.,1,Antakalnis,Vilnius,25.33524,54.71858,Žirgo Sodų 2-oji g. 1,36
53212,2196,Juodvarnių Sodų 16-oji g.,25,Antakalnis,Vilnius,25.38393,54.71787,Juodvarnių Sodų 16-oji g. 25,37
267264,3277,Ginučių g.,1,Antakalnis,Vilnius,25.38919,54.71543,Ginučių g. 1,6
53244,2212,Karačiūnų Sodų 4-oji g.,18,Antakalnis,Vilnius,25.3948,54.77317,Karačiūnų Sodų 4-oji g. 18,22
53458,2320,Salininkų Sodų 4-oji g.,35,Naujininkai,Vilnius,25.28173,54.62137,Salininkų Sodų 4-oji g. 35,35
60682,2644,Kelmijos Sodų 86-oji g.,46,Naujininkai,Vilnius,25.2717,54.60518,Kelmijos Sodų 86-oji g. 46,83
61772,2678,Pavilnio Sodų 18-oji g.,19,Naujoji Vilnia,Vilnius,25.35909,54.66121,Pavilnio Sodų 18-oji g. 19,40
22002,146,Gervių g.,13,Žvėrynas,Vilnius,25.24744,54.70047,Gervių g. 13,18
233463,3104,Riešutynės g.,32,Naujoji Vilnia,Vilnius,25.39196,54.69668,Riešutynės g. 32,5
233464,3103,Medonešio g.,9,Naujoji Vilnia,Vilnius,25.38954,54.6972,Medonešio g. 9,0
238717,3114,Flamandų g.,12,Naujoji Vilnia,Vilnius,25.34058,54.6488,Flamandų g. 12,23
95658,2895,Alberto Telyčėno g.,16,Verkiai,Vilnius,25.2885,54.75543,Alberto Telyčėno g. 16,52
50022,1707,Tarpučių g.,2,Pilaitė,Vilnius,25.17336,54.71808,Tarpučių g. 2,25
30991,917,Onos Miciūtės g.,14,Verkiai,Vilnius,25.25483,54.7421,Onos Miciūtės g. 14,85
49212,2008,Kryžiokų Sodų 11-oji g.,24,Verkiai,Vilnius,25.36325,54.78371,Kryžiokų Sodų 11-oji g. 24,75
22144,294,Literatų g.,5,Senamiestis,Vilnius,25.2901,54.6822,Literatų g. 5,86
21954,98,Dirvonų g.,7,Rasos,Vilnius,25.33166,54.66811,Dirvonų g. 7,27
228115,3091,Aleksandro Strauso g.,5,Paneriai,Vilnius,25.11736,54.63873,Aleksandro Strauso g. 5,17
228114,3090,Stanislovo Flerio g.,9,Paneriai,Vilnius,25.11827,54.63958,Stanislovo Flerio g. 9,7
49098,1617,Rasytės g.,16,Pilaitė,Vilnius,25.16622,54.7016,Rasytės g. 16,99
67447,2784,Viršupio Sodų 22-oji g.,4,Antakalnis,Vilnius,25.35266,54.71382,Viršupio Sodų 22-oji g. 4,32
24287,737,Jurgio Matulaičio a.,3A,Viršuliškės,Vilnius,25.22914,54.71194,Jurgio Matulaičio a. 3A,306
60676,2641,Miškinių Sodų 2-oji g.,26,Naujininkai,Vilnius,25.23571,54.59165,Miškinių Sodų 2-oji g. 26,17
66971,2720,Pragiedrulių Sodų 3-ioji g.,5,Antakalnis,Vilnius,25.3376,54.7137,Pragiedrulių Sodų 3-ioji g. 5,17
50394,1807,Birelių Sodų 1-oji g.,16,Verkiai,Vilnius,25.32495,54.81898,Birelių Sodų 1-oji g. 16,30
